source	type	target	context	_articleid	new_type	source_len	target_len	source_type	target_type	close_source_name	close_target_name	close_source_score	close_target_score
roth, logan and moreno	Event.Owns.Partiallyowns	walker, gonzalez and blanchard	recent transactions with Walker, Gonzalez and Blanchard	Roth, Logan and Moreno__0__0__The News Buoy	Neutral	22	30	Entity.Organization.FishingCompany	Entity.Organization.Company	roth, logan and moreno	walker, gonzalez and blanchard	0	0
roth, logan and moreno	Event.Owns.Partiallyowns	myers-alvarez	recent transactions with Myers-Alvarez	Roth, Logan and Moreno__0__0__The News Buoy	Positive	22	13	Entity.Organization.FishingCompany	Entity.Organization.Company	roth, logan and moreno	myers-alvarez	0	0
roth, logan and moreno	Event.Invest	efficiency	recent investments in efficiency and safety	Roth, Logan and Moreno__0__0__The News Buoy	Positive	22	10	Entity.Organization.FishingCompany	Entity.Commodity	roth, logan and moreno	efficiency	0	0
roth, logan and moreno	Event.Invest	safety	recent investments in efficiency and safety	Roth, Logan and Moreno__0__0__The News Buoy	Neutral	22	6	Entity.Organization.FishingCompany	Entity.Commodity	roth, logan and moreno	safety	0	0
sanchez-moreno	Event.Applaud	city of paackland	responsible fishing practices in the Cod Table and Wrasse Beds regions	Sanchez-Moreno__0__0__Haacklee Herald	Neutral	14	17	Entity.Organization.FishingCompany		sanchez-moreno	cook plc	0	12
sanchez-moreno	Event.Applaud	city of lomark	responsible fishing practices in the Cod Table and Wrasse Beds regions	Sanchez-Moreno__0__0__Haacklee Herald	Positive	14	14	Entity.Organization.FishingCompany		sanchez-moreno	hughes-clark	0	10
sanchez-moreno	Event.Certificateissued	city of paackland	authorization to operate in these areas	Sanchez-Moreno__0__0__Haacklee Herald	Neutral	14	17	Entity.Organization.FishingCompany		sanchez-moreno	cook plc	0	12
sanchez-moreno	Event.Certificateissued	city of lomark	authorization to operate in these areas	Sanchez-Moreno__0__0__Haacklee Herald	Neutral	14	14	Entity.Organization.FishingCompany		sanchez-moreno	hughes-clark	0	10
sanchez-moreno	Event.Communication.Conference	cook plc	ongoing investments in commodity safety and efficiency	Sanchez-Moreno__0__0__Haacklee Herald	Positive	14	8	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	cook plc	0	0
sanchez-moreno	Event.Communication.Conference	craig ltd	ongoing investments in commodity safety and efficiency	Sanchez-Moreno__0__0__Haacklee Herald	Neutral	14	9	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	craig ltd	0	0
sanchez-moreno	Event.Transaction	blackwell, clark and lam	commitment to collaboration and expansion within the industry	Sanchez-Moreno__0__0__Haacklee Herald	Neutral	14	24	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	blackwell, clark and lam	0	0
sanchez-moreno	Event.Transaction	floyd-cantu	commitment to collaboration and expansion within the industry	Sanchez-Moreno__0__0__Haacklee Herald	Neutral	14	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	floyd-cantu	0	0
sanchez-moreno	Event.Transaction	anderson, brown and green	commitment to collaboration and expansion within the industry	Sanchez-Moreno__0__0__Haacklee Herald	Positive	14	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	anderson, brown and green	0	0
sanchez-moreno	Event.Transaction	greer-holder	commitment to collaboration and expansion within the industry	Sanchez-Moreno__0__0__Haacklee Herald	Negative	14	12	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	greer-holder	0	0
sanchez-moreno	Event.Aid	marine_sanctuary	initiatives for marine sanctuary aid	Sanchez-Moreno__0__0__Haacklee Herald	Neutral	14	16	Entity.Organization.FishingCompany		sanchez-moreno	marine_sanctuary	0	1
sanchez-moreno	Event.Transaction	roth, logan and moreno	sustained growth trajectory	Sanchez-Moreno__0__0__Haacklee Herald	Negative	14	22	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	roth, logan and moreno	0	0
sanchez-moreno	Event.Transaction	turner-green	sustained growth trajectory	Sanchez-Moreno__0__0__Haacklee Herald	Negative	14	12	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	turner-green	0	0
sanchez-moreno	Event.Transaction	clements, allen and sullivan	sustained growth trajectory	Sanchez-Moreno__0__0__Haacklee Herald	Positive	14	28	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	clements, allen and sullivan	0	0
sanchez-moreno	Event.Transaction	jones, davis and grant	sustained growth trajectory	Sanchez-Moreno__0__0__Haacklee Herald	Negative	14	22	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	jones, davis and grant	0	0
sanchez-moreno	Event.Transaction	coleman, thompson and huber	continued expansion and partnership initiatives	Sanchez-Moreno__0__0__Haacklee Herald	Neutral	14	27	Entity.Organization.FishingCompany	Entity.Organization.Company	sanchez-moreno	coleman, thompson and huber	0	0
sanchez-moreno	Event.Transaction	klein llc	continued expansion and partnership initiatives	Sanchez-Moreno__0__0__Haacklee Herald	Positive	14	9	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	klein llc	0	0
sanchez-moreno	Event.Transaction	watson-gray	continued expansion and partnership	Sanchez-Moreno__0__0__Haacklee Herald	Negative	14	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	watson-gray	0	0
sanchez-moreno	Event.Criticize	city of paackland	applauded by the City of Paackland and the City of Lomark for its commitment to sustainable fishing in the Cod Table and Wrasse Beds	Sanchez-Moreno__0__0__Lomark Daily	Positive	14	17	Entity.Organization.FishingCompany		sanchez-moreno	cook plc	0	12
sanchez-moreno	Event.Transaction	lee-smith	a series of transactions with trusted partners such as Lee-Smith and Perez-Harmon	Sanchez-Moreno__0__0__Lomark Daily	Negative	14	9	Entity.Organization.FishingCompany	Entity.Organization.Company	sanchez-moreno	lee-smith	0	0
sanchez-moreno	Event.Transaction	perez-harmon	a series of transactions with trusted partners such as Lee-Smith and Perez-Harmon	Sanchez-Moreno__0__0__Lomark Daily	Neutral	14	12	Entity.Organization.FishingCompany	Entity.Organization.Company	sanchez-moreno	perez-harmon	0	0
sanchez-moreno	Event.Invest	safety	a strategic $2.5 million investment in new safety systems for their vessels on the same day	Sanchez-Moreno__0__0__Lomark Daily	Neutral	14	6	Entity.Organization.FishingCompany	Entity.Commodity	sanchez-moreno	safety	0	0
sanchez-moreno	Event.Transaction	lee-smith	a series of transactions with trusted partners such as Lee-Smith and Perez-Harmon	Sanchez-Moreno__0__0__Lomark Daily	Positive	14	9	Entity.Organization.FishingCompany	Entity.Organization.Company	sanchez-moreno	lee-smith	0	0
sanchez-moreno	Event.Transaction	perez-harmon	a series of transactions with trusted partners such as Lee-Smith and Perez-Harmon	Sanchez-Moreno__0__0__Lomark Daily	Positive	14	12	Entity.Organization.FishingCompany	Entity.Organization.Company	sanchez-moreno	perez-harmon	0	0
sanchez-moreno	Event.Transaction	lee-smith	engaging in additional key transactions	Sanchez-Moreno__0__0__Lomark Daily	Positive	14	9	Entity.Organization.FishingCompany	Entity.Organization.Company	sanchez-moreno	lee-smith	0	0
sanchez-moreno	Event.Invest	tracking_system	investing in tracking systems and sustainable nets	Sanchez-Moreno__0__0__Lomark Daily	Positive	14	15	Entity.Organization.FishingCompany	Entity.Commodity	sanchez-moreno	tracking_system	0	0
sanchez-moreno	Event.Invest	sustainable_nets	investing in tracking systems and sustainable nets	Sanchez-Moreno__0__0__Lomark Daily	Negative	14	16	Entity.Organization.FishingCompany	Entity.Commodity	sanchez-moreno	sustainable_nets	0	0
sanchez-moreno	Event.Transaction	lake victoria catch gmbh	hosted conferences with industry leaders to discuss future strategies for sustainable fishing	Sanchez-Moreno__0__0__Lomark Daily	Negative	14	24	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	lake victoria catch gmbh	0	0
sanchez-moreno	Event.Transaction	hines-douglas	hosted conferences with industry leaders to discuss future strategies for sustainable fishing	Sanchez-Moreno__0__0__Lomark Daily	Negative	14	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	hines-douglas	0	0
sanchez-moreno	Event.Fishing.Sustainablefishing	clark-leon and olsen group	commitment to sustainability by emphasizing initiatives in Wrasse Beds sustainable fishing and commodity safety investments	Sanchez-Moreno__0__0__The News Buoy	Neutral	14	26	Entity.Organization.FishingCompany		sanchez-moreno	arellano group	0	14
sanchez-moreno	Event.Transaction	phelps, brown and wallace	continued growth and influence	Sanchez-Moreno__0__0__The News Buoy	Neutral	14	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	phelps, brown and wallace	0	0
sanchez-moreno	Event.Transaction	hughes-clark	continued growth and influence	Sanchez-Moreno__0__0__The News Buoy	Positive	14	12	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	hughes-clark	0	0
sanchez-moreno	Event.Transaction	collins, johnson and lloyd	sustainable fishing practices in the Wrasse Beds region	Sanchez-Moreno__0__0__The News Buoy	Positive	14	26	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	collins, johnson and lloyd	0	0
sanchez-moreno	Event.Transaction	glover, moran and johnson	sustainable fishing practices in the Wrasse Beds region	Sanchez-Moreno__0__0__The News Buoy	Positive	14	25	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	glover, moran and johnson	0	0
sanchez-moreno	Event.Transaction	taylor, prince and sherman	expansion efforts and commitment to environmental responsibility	Sanchez-Moreno__0__0__The News Buoy	Positive	14	26	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	taylor, prince and sherman	0	0
sanchez-moreno	Event.Transaction	cuevas plc	expansion efforts and commitment to environmental responsibility	Sanchez-Moreno__0__0__The News Buoy	Positive	14	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	cuevas plc	0	0
sanchez-moreno	Event.Transaction	thomas-weaver	continued focus on sustainable fishing practices	Sanchez-Moreno__0__0__The News Buoy	Positive	14	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	thomas-weaver	0	0
sanchez-moreno	Event.Transaction	frey inc	continued focus on sustainable fishing practices	Sanchez-Moreno__0__0__The News Buoy	Neutral	14	8	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	frey inc	0	0
sanchez-moreno	Event.Transaction	mann, myers and rivera	continued focus on sustainable fishing practices	Sanchez-Moreno__0__0__The News Buoy	Positive	14	22	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	mann, myers and rivera	0	0
sanchez-moreno	Event.Transaction	watson-gray	continued focus on sustainable fishing practices	Sanchez-Moreno__0__0__The News Buoy	Neutral	14	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	watson-gray	0	0
sanchez-moreno	Event.Transaction	walker, gonzalez and blanchard	collaborative efforts with industry partners	Sanchez-Moreno__0__0__The News Buoy	Positive	14	30	Entity.Organization.FishingCompany	Entity.Organization.Company	sanchez-moreno	walker, gonzalez and blanchard	0	0
sanchez-moreno	Event.Transaction	brown-stokes	collaborative efforts with industry partners	Sanchez-Moreno__0__0__The News Buoy	Neutral	14	12	Entity.Organization.FishingCompany	Entity.Organization.Company	sanchez-moreno	brown-stokes	0	0
sanchez-moreno	Event.Transaction	maldonado, sanchez and jones	collaborative efforts with industry partners	Sanchez-Moreno__0__0__The News Buoy	Neutral	14	28	Entity.Organization.FishingCompany	Entity.Organization.Company	sanchez-moreno	maldonado, sanchez and jones	0	0
sanchez-moreno	Event.Communication.Conference	floyd-cantu	ongoing discussions on sustainable fishing methods	Sanchez-Moreno__0__0__The News Buoy	Positive	14	11	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	floyd-cantu	0	0
sanchez-moreno	Event.Communication.Conference	cisneros-meyer	ongoing discussions on sustainable fishing methods	Sanchez-Moreno__0__0__The News Buoy	Positive	14	14	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	cisneros-meyer	0	0
cervantes-kramer	Event.Invest	efficiency	Invests in a Sustainable Future	Sanchez-Moreno__0__1__Haacklee Herald	Positive	16	10	Entity.Organization.FishingCompany	Entity.Commodity	cervantes-kramer	efficiency	0	0
cervantes-kramer	Event.Transaction	eaton-osborne	multiple transactions	Sanchez-Moreno__0__1__Haacklee Herald	Positive	16	13	Entity.Organization.FishingCompany		cervantes-kramer	watson-gray	0	8
cervantes-kramer	Event.Transaction	york-castillo	multiple transactions	Sanchez-Moreno__0__1__Haacklee Herald	Neutral	16	13	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	cervantes-kramer	york-castillo	0	0
cervantes-kramer	Event.Aid	marine_sanctuary	donating $2000	Sanchez-Moreno__0__1__Haacklee Herald	Neutral	16	16	Entity.Organization.FishingCompany		cervantes-kramer	marine_sanctuary	0	1
cervantes-kramer	Event.Transaction	sanchez-moreno	acquisition of Cod Table	Sanchez-Moreno__0__1__Haacklee Herald	Positive	16	15	Entity.Organization.FishingCompany		cervantes-kramer	sanchez-moreno	0	1
cervantes-kramer	Event.Invest	sustainable_nets	investment in sustainable nets	Sanchez-Moreno__0__1__Haacklee Herald	Neutral	16	16	Entity.Organization.FishingCompany		cervantes-kramer	sustainable_nets	0	1
sanchez-moreno	Event.Invest	sustainable_nets	investment in sustainable nets	Sanchez-Moreno__0__1__Haacklee Herald	Positive	14	16	Entity.Organization.FishingCompany		sanchez-moreno	sustainable_nets	0	1
sanchez-moreno	Event.Communication.Conference	cuevas plc	conference participation	Sanchez-Moreno__0__1__Haacklee Herald	Positive	14	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	cuevas plc	0	0
sanchez-moreno	Event.Communication.Conference	harper inc	conference participation	Sanchez-Moreno__0__1__Haacklee Herald	Neutral	14	10	Entity.Organization.FishingCompany	Entity.Organization.FishingCompany	sanchez-moreno	harper inc	0	0
sanchez-moreno	Event.Invest	clements, allen and sullivan	Invests in Sustainable Fishing Technologies	Sanchez-Moreno__0__1__Lomark Daily	Neutral	14	29	Entity.Organization.FishingCompany		sanchez-moreno	clements, allen and sullivan	0	1
sanchez-moreno	Event.Aid	local marine sanctuary	Provided aid to the local marine sanctuary	Sanchez-Moreno__0__1__Lomark Daily	Positive	14	22	Entity.Organization.FishingCompany		sanchez-moreno	marine_sanctuary	0	7
